zip,type,primary_city,state,country,latitude,longitude
18512,STANDARD,Scranton,PA,US,41.43,-75.6
18514,UNIQUE,Scranton,PA,US,41.37,-75.68
18515,STANDARD,Scranton,PA,US,41.4,-75.66
18517,STANDARD,Taylor,PA,US,41.39,-75.71
18518,STANDARD,Old Forge,PA,US,41.37,-75.73
18519,STANDARD,Scranton,PA,US,41.47,-75.62
18522,UNIQUE,Scranton,PA,US,41.43,-75.64
18540,STANDARD,Scranton,PA,US,41.4,-75.66
18577,UNIQUE,Scranton,PA,US,41.4,-75.66
18601,PO BOX,Beach Haven,PA,US,41.06,-76.17
18602,PO BOX,Bear Creek,PA,US,41.18,-75.76
18603,STANDARD,Berwick,PA,US,41.05,-76.24
18610,STANDARD,Blakeslee,PA,US,41.04,-75.52
18611,PO BOX,Cambra,PA,US,41.19,-76.3
18612,STANDARD,Dallas,PA,US,41.33,-75.96
18614,STANDARD,Dushore,PA,US,41.52,-76.39
18615,STANDARD,Falls,PA,US,41.46,-75.84
18616,STANDARD,Forksville,PA,US,41.49,-76.6
18617,STANDARD,Glen Lyon,PA,US,41.17,-76.07
18618,STANDARD,Harveys Lake,PA,US,41.37,-76.02
18619,STANDARD,Hillsgrove,PA,US,41.43,-76.71
18621,STANDARD,Hunlock Creek,PA,US,41.25,-76.1
18622,STANDARD,Huntington Mills,PA,US,41.2,-76.27
18623,STANDARD,Laceyville,PA,US,41.64,-76.16
18624,PO BOX,Lake Harmony,PA,US,41.05,-75.66
18625,PO BOX,Lake Winola,PA,US,41.51,-75.85
18626,PO BOX,Laporte,PA,US,41.41,-76.49
18627,PO BOX,Lehman,PA,US,41.31,-76.03
18628,STANDARD,Lopez,PA,US,41.45,-76.29
18629,STANDARD,Mehoopany,PA,US,41.56,-76.06
18630,STANDARD,Meshoppen,PA,US,41.61,-76.04
18631,PO BOX,Mifflinville,PA,US,41.03,-76.3
18632,STANDARD,Mildred,PA,US,41.46,-76.38
18634,STANDARD,Nanticoke,PA,US,41.2,-76
18635,STANDARD,Nescopeck,PA,US,41.05,-76.21
18636,STANDARD,Noxen,PA,US,41.42,-76.05
18640,STANDARD,Pittston,PA,US,41.32,-75.78
18641,STANDARD,Pittston,PA,US,41.34,-75.72
18642,STANDARD,Duryea,PA,US,41.36,-75.77
18643,STANDARD,Pittston,PA,US,41.37,-75.84
18644,STANDARD,Wyoming,PA,US,41.3,-75.84
18651,STANDARD,Plymouth,PA,US,41.24,-75.95
18653,PO BOX,Ransom,PA,US,41.39,-75.82
18654,PO BOX,Shawanese,PA,US,41.36,-76.03
18655,STANDARD,Shickshinny,PA,US,41.15,-76.15
18656,STANDARD,Sweet Valley,PA,US,41.28,-76.15
18657,STANDARD,Tunkhannock,PA,US,41.53,-75.94
18660,STANDARD,Wapwallopen,PA,US,41.06,-76.07
18661,STANDARD,White Haven,PA,US,41.06,-75.77
18690,UNIQUE,Dallas,PA,US,41.33,-75.96
18701,STANDARD,Wilkes Barre,PA,US,41.24,-75.89
18702,STANDARD,Wilkes Barre,PA,US,41.24,-75.87
18703,PO BOX,Wilkes Barre,PA,US,41.24,-75.87
18704,STANDARD,Kingston,PA,US,41.26,-75.88
18705,STANDARD,Wilkes Barre,PA,US,41.27,-75.84
18706,STANDARD,Wilkes Barre,PA,US,41.2,-75.91
18707,STANDARD,Mountain Top,PA,US,41.16,-75.9
18708,STANDARD,Shavertown,PA,US,41.31,-75.95
18709,STANDARD,Luzerne,PA,US,41.28,-75.89
18710,PO BOX,Wilkes Barre,PA,US,41.24,-75.87
18711,STANDARD,Wilkes Barre,PA,US,41.24,-75.87
18762,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18764,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18765,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18766,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18767,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18769,UNIQUE,Wilkes Barre,PA,US,41.24,-75.87
18773,PO BOX,Wilkes Barre,PA,US,41.24,-75.87
18801,STANDARD,Montrose,PA,US,41.83,-75.87
18810,STANDARD,Athens,PA,US,41.95,-76.51
18812,STANDARD,Brackney,PA,US,41.98,-75.92
18813,PO BOX,Brooklyn,PA,US,41.75,-75.8
18814,PO BOX,Burlington,PA,US,41.78,-76.61
18815,PO BOX,Camptown,PA,US,41.73,-76.23
18816,PO BOX,Dimock,PA,US,41.74,-75.89
18817,STANDARD,East Smithfield,PA,US,41.87,-76.63
18818,STANDARD,Friendsville,PA,US,41.91,-76.04
18820,PO BOX,Gibson,PA,US,41.8,-75.64
18821,STANDARD,Great Bend,PA,US,41.97,-75.74
18822,STANDARD,Hallstead,PA,US,41.96,-75.74
18823,STANDARD,Harford,PA,US,41.78,-75.7
18824,STANDARD,Hop Bottom,PA,US,41.7,-75.76
18825,STANDARD,Jackson,PA,US,41.81,-75.61
18826,STANDARD,Kingsley,PA,US,41.76,-75.78
18827,PO BOX,Lanesboro,PA,US,41.96,-75.58
18828,STANDARD,Lawton,PA,US,41.81,-76.1
18829,STANDARD,Le Raysville,PA,US,41.83,-76.18
18830,STANDARD,Little Meadows,PA,US,41.99,-76.13
18831,STANDARD,Milan,PA,US,41.89,-76.6
18832,STANDARD,Monroeton,PA,US,41.71,-76.47
18833,STANDARD,New Albany,PA,US,41.6,-76.44
18834,STANDARD,New Milford,PA,US,41.87,-75.72
18837,STANDARD,Rome,PA,US,41.85,-76.34
18840,STANDARD,Sayre,PA,US,41.97,-76.53
18842,STANDARD,South Gibson,PA,US,41.75,-75.62
18843,PO BOX,South Montrose,PA,US,41.79,-75.9
18844,STANDARD,Springville,PA,US,41.69,-75.91
18845,STANDARD,Stevensville,PA,US,41.79,-76.18
18846,STANDARD,Sugar Run,PA,US,41.64,-76.24
18847,STANDARD,Susquehanna,PA,US,41.94,-75.6
18848,STANDARD,Towanda,PA,US,41.76,-76.44
18850,STANDARD,Ulster,PA,US,41.84,-76.5
18851,STANDARD,Warren Center,PA,US,41.93,-76.18
18853,STANDARD,Wyalusing,PA,US,41.66,-76.26
18854,STANDARD,Wysox,PA,US,41.79,-76.36
18901,STANDARD,Doylestown,PA,US,40.31,-75.12
18902,STANDARD,Doylestown,PA,US,40.36,-75.09
18910,PO BOX,Bedminster,PA,US,40.42,-75.17
18911,PO BOX,Blooming Glen,PA,US,40.38,-75.28
18912,PO BOX,Buckingham,PA,US,40.32,-75.06
18913,STANDARD,Carversville,PA,US,40.39,-75.06
18914,STANDARD,Chalfont,PA,US,40.28,-75.2
18915,STANDARD,Colmar,PA,US,40.27,-75.26
18916,PO BOX,Danboro,PA,US,40.33,-75.12
18917,STANDARD,Dublin,PA,US,40.37,-75.2
18918,PO BOX,Earlington,PA,US,40.32,-75.37
18920,STANDARD,Erwinna,PA,US,40.49,-75.08
18921,PO BOX,Ferndale,PA,US,40.53,-75.17
18922,PO BOX,Forest Grove,PA,US,40.29,-75.05
18923,STANDARD,Fountainville,PA,US,40.36,-75.17
18924,PO BOX,Franconia,PA,US,40.29,-75.33
18925,STANDARD,Furlong,PA,US,40.29,-75.05
18926,PO BOX,Gardenville,PA,US,40.37,-75.1
18927,STANDARD,Hilltown,PA,US,40.32,-75.23
18928,PO BOX,Holicong,PA,US,40.33,-75.12
18929,STANDARD,Jamison,PA,US,40.25,-75.08
18930,STANDARD,Kintnersville,PA,US,40.53,-75.21
18931,PO BOX,Lahaska,PA,US,40.34,-75.03
18932,STANDARD,Line Lexington,PA,US,40.29,-75.25
18933,STANDARD,Lumberville,PA,US,40.39,-75.05
18934,STANDARD,Mechanicsville,PA,US,40.34,-75.07
18935,PO BOX,Milford Square,PA,US,40.44,-75.4
18936,STANDARD,Montgomeryville,PA,US,40.22,-75.23
18938,STANDARD,New Hope,PA,US,40.36,-74.95
18940,STANDARD,Newtown,PA,US,40.22,-74.93
18942,STANDARD,Ottsville,PA,US,40.46,-75.15
18943,PO BOX,Penns Park,PA,US,40.26,-74.98
18944,STANDARD,Perkasie,PA,US,40.37,-75.29
18946,PO BOX,Pineville,PA,US,40.29,-75
18947,STANDARD,Pipersville,PA,US,40.43,-75.1
18949,PO BOX,Plumsteadville,PA,US,40.42,-75.11
18950,PO BOX,Point Pleasant,PA,US,40.45,-75.07
18951,STANDARD,Quakertown,PA,US,40.43,-75.34
18953,PO BOX,Revere,PA,US,40.53,-75.19
18954,STANDARD,Richboro,PA,US,40.22,-75
18955,STANDARD,Richlandtown,PA,US,40.47,-75.32
18956,PO BOX,Rushland,PA,US,40.25,-75.01
18957,PO BOX,Salford,PA,US,40.29,-75.45
18958,PO BOX,Salfordville,PA,US,40.29,-75.43
18960,STANDARD,Sellersville,PA,US,40.36,-75.3
18962,PO BOX,Silverdale,PA,US,40.35,-75.27
18963,PO BOX,Solebury,PA,US,40.38,-75
18964,STANDARD,Souderton,PA,US,40.31,-75.32
18966,STANDARD,Southampton,PA,US,40.18,-75
18968,PO BOX,Spinnerstown,PA,US,40.43,-75.43
18969,STANDARD,Telford,PA,US,40.32,-75.32
18970,PO BOX,Trumbauersville,PA,US,40.41,-75.38
18971,PO BOX,Tylersport,PA,US,40.34,-75.38
18972,STANDARD,Upper Black Eddy,PA,US,40.53,-75.12
18974,STANDARD,Warminster,PA,US,40.21,-75.07
18976,STANDARD,Warrington,PA,US,40.25,-75.14
18977,STANDARD,Washington Crossing,PA,US,40.28,-74.87
18979,PO BOX,Woxall,PA,US,40.3,-75.44
18980,PO BOX,Wycombe,PA,US,40.28,-75.01
18981,PO BOX,Zionhill,PA,US,40.45,-75.33
18991,UNIQUE,Warminster,PA,US,40.21,-75.07
19001,STANDARD,Abington,PA,US,40.12,-75.12
19002,STANDARD,Ambler,PA,US,40.15,-75.22
19003,STANDARD,Ardmore,PA,US,40,-75.29
19004,STANDARD,Bala Cynwyd,PA,US,40.01,-75.22
19006,STANDARD,Huntingdon Valley,PA,US,40.15,-75.03
19007,STANDARD,Bristol,PA,US,40.1,-74.85
19008,STANDARD,Broomall,PA,US,39.96,-75.35
19009,PO BOX,Bryn Athyn,PA,US,40.13,-75.06
19010,STANDARD,Bryn Mawr,PA,US,40.02,-75.31
19012,STANDARD,Cheltenham,PA,US,40.06,-75.11
19013,STANDARD,Chester,PA,US,39.84,-75.37
19014,STANDARD,Aston,PA,US,39.86,-75.43
19015,STANDARD,Brookhaven,PA,US,39.87,-75.39
19016,PO BOX,Chester,PA,US,39.84,-75.37
19017,PO BOX,Chester Heights,PA,US,39.89,-75.46
19018,STANDARD,Clifton Heights,PA,US,39.92,-75.29
19019,PO BOX,Philadelphia,PA,US,39.95,-75.16
19020,STANDARD,Bensalem,PA,US,40.1,-74.93
19021,STANDARD,Croydon,PA,US,40.09,-74.89
19022,STANDARD,Crum Lynne,PA,US,39.86,-75.33
19023,STANDARD,Darby,PA,US,39.92,-75.26
19025,STANDARD,Dresher,PA,US,40.14,-75.16
19026,STANDARD,Drexel Hill,PA,US,39.94,-75.3
19027,STANDARD,Elkins Park,PA,US,40.07,-75.12
19028,PO BOX,Edgemont,PA,US,39.9,-75.5
19029,STANDARD,Essington,PA,US,39.86,-75.28
19030,STANDARD,Fairless Hills,PA,US,40.17,-74.85
19031,STANDARD,Flourtown,PA,US,40.11,-75.22
19032,STANDARD,Folcroft,PA,US,39.89,-75.28
19033,STANDARD,Folsom,PA,US,39.89,-75.33
19034,STANDARD,Fort Washington,PA,US,40.13,-75.19
19035,STANDARD,Gladwyne,PA,US,40.04,-75.28
19036,STANDARD,Glenolden,PA,US,39.89,-75.29
19037,PO BOX,Glen Riddle Lima,PA,US,39.92,-75.41
19038,STANDARD,Glenside,PA,US,40.1,-75.15
19039,PO BOX,Gradyville,PA,US,39.9,-75.5
19040,STANDARD,Hatboro,PA,US,40.17,-75.1
19041,STANDARD,Haverford,PA,US,40,-75.31
19043,STANDARD,Holmes,PA,US,39.9,-75.31
19044,STANDARD,Horsham,PA,US,40.18,-75.13
19046,STANDARD,Jenkintown,PA,US,40.09,-75.12
19047,STANDARD,Langhorne,PA,US,40.17,-74.91
19048,UNIQUE,Fort Washington,PA,US,40.17,-74.91
19049,UNIQUE,Fort Washington,PA,US,40.17,-74.91
19050,STANDARD,Lansdowne,PA,US,39.94,-75.27
19052,PO BOX,Lenni,PA,US,39.92,-75.41
19053,STANDARD,Feasterville Trevose,PA,US,40.14,-74.98
19054,STANDARD,Levittown,PA,US,40.17,-74.82
19055,STANDARD,Levittown,PA,US,40.15,-74.85
19056,STANDARD,Levittown,PA,US,40.15,-74.89
19057,STANDARD,Levittown,PA,US,40.14,-74.85
19058,PO BOX,Levittown,PA,US,40.15,-74.85
19060,STANDARD,Garnet Valley,PA,US,39.84,-75.49
19061,STANDARD,Marcus Hook,PA,US,39.83,-75.44
19063,STANDARD,Media,PA,US,39.92,-75.42
19064,STANDARD,Springfield,PA,US,39.93,-75.34
19065,PO BOX,Media,PA,US,39.91,-75.38
19066,STANDARD,Merion Station,PA,US,40,-75.24
19067,STANDARD,Morrisville,PA,US,40.2,-74.78
19070,STANDARD,Morton,PA,US,39.91,-75.32
19072,STANDARD,Narberth,PA,US,40.02,-75.26
19073,STANDARD,Newtown Square,PA,US,39.97,-75.43
19074,STANDARD,Norwood,PA,US,39.88,-75.29
19075,STANDARD,Oreland,PA,US,40.11,-75.18
19076,STANDARD,Prospect Park,PA,US,39.89,-75.31
19078,STANDARD,Ridley Park,PA,US,39.87,-75.32
19079,STANDARD,Sharon Hill,PA,US,39.9,-75.26
19080,UNIQUE,Wayne,PA,US,40.06,-75.4
19081,STANDARD,Swarthmore,PA,US,39.9,-75.34
19082,STANDARD,Upper Darby,PA,US,39.96,-75.27
19083,STANDARD,Havertown,PA,US,39.97,-75.31
19085,STANDARD,Villanova,PA,US,40.03,-75.35
19086,STANDARD,Wallingford,PA,US,39.89,-75.37
19087,STANDARD,Wayne,PA,US,40.06,-75.4
19088,UNIQUE,Wayne,PA,US,40.06,-75.4
19089,UNIQUE,Wayne,PA,US,40.06,-75.4
19090,STANDARD,Willow Grove,PA,US,40.14,-75.11
19091,UNIQUE,Media,PA,US,39.91,-75.38
19092,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19093,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19094,STANDARD,Woodlyn,PA,US,39.87,-75.35
19095,STANDARD,Wyncote,PA,US,40.09,-75.14
19096,STANDARD,Wynnewood,PA,US,39.99,-75.27
19098,UNIQUE,Holmes,PA,US,39.9,-75.3
19099,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19101,PO BOX,Philadelphia,PA,US,39.95,-75.16
19102,STANDARD,Philadelphia,PA,US,39.95,-75.17
19103,STANDARD,Philadelphia,PA,US,39.95,-75.17
19104,STANDARD,Philadelphia,PA,US,39.96,-75.2
19105,PO BOX,Philadelphia,PA,US,39.95,-75.16
19106,STANDARD,Philadelphia,PA,US,39.95,-75.14
19107,STANDARD,Philadelphia,PA,US,39.95,-75.16
19108,PO BOX,Philadelphia,PA,US,39.95,-75.16
19109,STANDARD,Philadelphia,PA,US,39.95,-75.16
19110,STANDARD,Philadelphia,PA,US,39.95,-75.16
19111,STANDARD,Philadelphia,PA,US,40.06,-75.07
19112,STANDARD,Philadelphia,PA,US,39.89,-75.17
19113,STANDARD,Philadelphia,PA,US,39.87,-75.25
19114,STANDARD,Philadelphia,PA,US,40.07,-75
19115,STANDARD,Philadelphia,PA,US,40.09,-75.04
19116,STANDARD,Philadelphia,PA,US,40.12,-75.01
19118,STANDARD,Philadelphia,PA,US,40.07,-75.21
19119,STANDARD,Philadelphia,PA,US,40.05,-75.19
19120,STANDARD,Philadelphia,PA,US,40.03,-75.12
19121,STANDARD,Philadelphia,PA,US,39.98,-75.18
19122,STANDARD,Philadelphia,PA,US,39.98,-75.15
19123,STANDARD,Philadelphia,PA,US,39.96,-75.15
19124,STANDARD,Philadelphia,PA,US,40.02,-75.09
19125,STANDARD,Philadelphia,PA,US,39.98,-75.13
19126,STANDARD,Philadelphia,PA,US,40.06,-75.14
19127,STANDARD,Philadelphia,PA,US,40.03,-75.23
19128,STANDARD,Philadelphia,PA,US,40.05,-75.23
19129,STANDARD,Philadelphia,PA,US,40.01,-75.19
19130,STANDARD,Philadelphia,PA,US,39.97,-75.18
19131,STANDARD,Philadelphia,PA,US,39.99,-75.22
19132,STANDARD,Philadelphia,PA,US,40,-75.17
19133,STANDARD,Philadelphia,PA,US,39.99,-75.14
19134,STANDARD,Philadelphia,PA,US,39.99,-75.11
19135,STANDARD,Philadelphia,PA,US,40.02,-75.05
19136,STANDARD,Philadelphia,PA,US,40.04,-75.02
19137,STANDARD,Philadelphia,PA,US,39.99,-75.07
19138,STANDARD,Philadelphia,PA,US,40.06,-75.16
19139,STANDARD,Philadelphia,PA,US,39.96,-75.23
19140,STANDARD,Philadelphia,PA,US,40.01,-75.15
19141,STANDARD,Philadelphia,PA,US,40.04,-75.15
19142,STANDARD,Philadelphia,PA,US,39.92,-75.23
19143,STANDARD,Philadelphia,PA,US,39.94,-75.23
19144,STANDARD,Philadelphia,PA,US,40.03,-75.17
19145,STANDARD,Philadelphia,PA,US,39.91,-75.2
19146,STANDARD,Philadelphia,PA,US,39.94,-75.18
19147,STANDARD,Philadelphia,PA,US,39.94,-75.15
19148,STANDARD,Philadelphia,PA,US,39.91,-75.15
19149,STANDARD,Philadelphia,PA,US,40.04,-75.07
19150,STANDARD,Philadelphia,PA,US,40.07,-75.17
19151,STANDARD,Philadelphia,PA,US,39.98,-75.26
19152,STANDARD,Philadelphia,PA,US,40.06,-75.05
19153,STANDARD,Philadelphia,PA,US,39.89,-75.23
19154,STANDARD,Philadelphia,PA,US,40.1,-74.98
19155,PO BOX,Philadelphia,PA,US,39.95,-75.16
19160,PO BOX,Philadelphia,PA,US,39.95,-75.16
19161,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19162,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19170,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19171,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19172,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19173,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19175,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19176,STANDARD,Philadelphia,PA,US,39.9,-75.23
19177,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19178,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19179,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19181,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19182,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19183,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19184,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19185,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19187,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19188,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19190,STANDARD,Philadelphia,PA,US,39.95,-75.16
19191,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19192,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19193,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19194,UNIQUE,Philadelphia,PA,US,39.95,-75.18
19195,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19196,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19197,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19244,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19255,UNIQUE,Philadelphia,PA,US,39.95,-75.16
19301,STANDARD,Paoli,PA,US,40.04,-75.49
19310,STANDARD,Atglen,PA,US,39.94,-75.97
19311,STANDARD,Avondale,PA,US,39.82,-75.78
19312,STANDARD,Berwyn,PA,US,40.03,-75.44
19316,PO BOX,Brandamore,PA,US,40.05,-75.83
19317,STANDARD,Chadds Ford,PA,US,39.86,-75.59
19318,PO BOX,Chatham,PA,US,39.83,-75.83
19319,STANDARD,Cheyney,PA,US,39.92,-75.52
19320,STANDARD,Coatesville,PA,US,39.98,-75.81
19330,STANDARD,Cochranville,PA,US,39.87,-75.92
19331,PO BOX,Concordville,PA,US,39.88,-75.52
19333,STANDARD,Devon,PA,US,40.04,-75.42
19335,STANDARD,Downingtown,PA,US,40,-75.7
19339,UNIQUE,Concordville,PA,US,39.88,-75.52
19340,UNIQUE,Concordville,PA,US,39.88,-75.52
19341,STANDARD,Exton,PA,US,40.03,-75.63
19342,STANDARD,Glen Mills,PA,US,39.89,-75.5
19343,STANDARD,Glenmoore,PA,US,40.09,-75.77
19344,STANDARD,Honey Brook,PA,US,40.09,-75.91
19345,PO BOX,Immaculata,PA,US,40.03,-75.57
19346,PO BOX,Kelton,PA,US,39.79,-75.87
19347,PO BOX,Kemblesville,PA,US,39.76,-75.79
19348,STANDARD,Kennett Square,PA,US,39.84,-75.71
19350,STANDARD,Landenberg,PA,US,39.76,-75.78
19351,PO BOX,Lewisville,PA,US,39.78,-75.89
19352,STANDARD,Lincoln University,PA,US,39.78,-75.88
19353,PO BOX,Lionville,PA,US,40.04,-75.62
19354,PO BOX,Lyndell,PA,US,40.02,-75.71
19355,STANDARD,Malvern,PA,US,40.03,-75.51
19357,PO BOX,Mendenhall,PA,US,39.86,-75.71
19358,PO BOX,Modena,PA,US,39.96,-75.8
19360,PO BOX,New London,PA,US,39.77,-75.88
19362,STANDARD,Nottingham,PA,US,39.74,-76.04
19363,STANDARD,Oxford,PA,US,39.78,-75.98
19365,STANDARD,Parkesburg,PA,US,39.95,-75.91
19366,PO BOX,Pocopson,PA,US,39.9,-75.62
19367,PO BOX,Pomeroy,PA,US,39.96,-75.88
19369,PO BOX,Sadsburyville,PA,US,39.96,-75.92
19371,PO BOX,Suplee,PA,US,40.07,-75.88
19372,STANDARD,Thorndale,PA,US,40,-75.76
19373,STANDARD,Thornton,PA,US,39.89,-75.53
19374,STANDARD,Toughkenamon,PA,US,39.83,-75.75
19375,PO BOX,Unionville,PA,US,39.9,-75.74
19376,PO BOX,Wagontown,PA,US,39.96,-75.82
19380,STANDARD,West Chester,PA,US,39.99,-75.6
19381,PO BOX,West Chester,PA,US,39.95,-75.6
19382,STANDARD,West Chester,PA,US,39.95,-75.6
19383,UNIQUE,West Chester,PA,US,39.95,-75.6
19388,UNIQUE,West Chester,PA,US,39.96,-75.61
19390,STANDARD,West Grove,PA,US,39.82,-75.82
19395,PO BOX,Westtown,PA,US,39.93,-75.55
19397,PO BOX,Southeastern,PA,US,40.05,-75.41
19398,PO BOX,Southeastern,PA,US,40.05,-75.41
19399,PO BOX,Southeastern,PA,US,40.05,-75.41
19401,STANDARD,Norristown,PA,US,40.12,-75.33
19403,STANDARD,Norristown,PA,US,40.15,-75.38
19404,PO BOX,Norristown,PA,US,40.12,-75.33
19405,STANDARD,Bridgeport,PA,US,40.1,-75.34
19406,STANDARD,King Of Prussia,PA,US,40.09,-75.38
19407,PO BOX,Audubon,PA,US,40.12,-75.42
19408,PO BOX,Eagleville,PA,US,40.15,-75.4
19409,PO BOX,Fairview Village,PA,US,40.14,-75.36
19415,UNIQUE,Eagleville,PA,US,40.12,-75.34
19420,PO BOX,Arcola,PA,US,40.18,-75.44
19421,PO BOX,Birchrunville,PA,US,40.13,-75.63
19422,STANDARD,Blue Bell,PA,US,40.14,-75.26
19423,PO BOX,Cedars,PA,US,40.21,-75.36
19424,UNIQUE,Blue Bell,PA,US,40.14,-75.26
19425,STANDARD,Chester Springs,PA,US,40.1,-75.64
19426,STANDARD,Collegeville,PA,US,40.18,-75.45
19428,STANDARD,Conshohocken,PA,US,40.07,-75.3
19429,UNIQUE,Conshohocken,PA,US,40.07,-75.3
19430,PO BOX,Creamery,PA,US,40.22,-75.4
19432,PO BOX,Devault,PA,US,40.12,-75.53
19435,STANDARD,Frederick,PA,US,40.33,-75.57
19436,STANDARD,Gwynedd,PA,US,40.2,-75.25
19437,PO BOX,Gwynedd Valley,PA,US,40.18,-75.26
19438,STANDARD,Harleysville,PA,US,40.27,-75.38
19440,STANDARD,Hatfield,PA,US,40.27,-75.29
19441,UNIQUE,Harleysville,PA,US,40.27,-75.38
19442,PO BOX,Kimberton,PA,US,40.13,-75.58
19443,PO BOX,Kulpsville,PA,US,40.24,-75.34
19444,STANDARD,Lafayette Hill,PA,US,40.08,-75.25
19446,STANDARD,Lansdale,PA,US,40.24,-75.28
19450,PO BOX,Lederach,PA,US,40.25,-75.4
19451,PO BOX,Mainland,PA,US,40.25,-75.36
19453,STANDARD,Mont Clare,PA,US,40.14,-75.5
19454,STANDARD,North Wales,PA,US,40.21,-75.27
19455,UNIQUE,North Wales,PA,US,40.21,-75.27
19456,PO BOX,Oaks,PA,US,40.13,-75.46
19457,PO BOX,Parker Ford,PA,US,40.21,-75.59
19460,STANDARD,Phoenixville,PA,US,40.13,-75.51
19462,STANDARD,Plymouth Meeting,PA,US,40.1,-75.28
19464,STANDARD,Pottstown,PA,US,40.25,-75.64
19465,STANDARD,Pottstown,PA,US,40.19,-75.68
19468,STANDARD,Royersford,PA,US,40.18,-75.53
19470,PO BOX,Saint Peters,PA,US,40.14,-75.8
19472,PO BOX,Sassamansville,PA,US,40.34,-75.57
19473,STANDARD,Schwenksville,PA,US,40.25,-75.46
19474,PO BOX,Skippack,PA,US,40.22,-75.4
19475,STANDARD,Spring City,PA,US,40.17,-75.54
19477,STANDARD,Spring House,PA,US,40.18,-75.23
19478,PO BOX,Spring Mount,PA,US,40.27,-75.46
19480,PO BOX,Uwchland,PA,US,40.06,-75.65
19481,PO BOX,Valley Forge,PA,US,40.09,-75.47
19482,PO BOX,Valley Forge,PA,US,40.09,-75.47
19483,UNIQUE,Valley Forge,PA,US,40.08,-75.41
19484,PO BOX,Valley Forge,PA,US,40.09,-75.47
19485,PO BOX,Valley Forge,PA,US,40.09,-75.47
19486,PO BOX,West Point,PA,US,40.21,-75.29
19487,UNIQUE,King Of Prussia,PA,US,40.1,-75.47
19488,UNIQUE,Norristown,PA,US,40.09,-75.37
19489,UNIQUE,Norristown,PA,US,40.1,-75.47
19490,PO BOX,Worcester,PA,US,40.19,-75.35
19492,STANDARD,Zieglerville,PA,US,40.28,-75.48
19493,UNIQUE,Valley Forge,PA,US,40.09,-75.47
19494,UNIQUE,Valley Forge,PA,US,40.09,-75.47
19495,UNIQUE,Valley Forge,PA,US,40.09,-75.47
19496,UNIQUE,Valley Forge,PA,US,40.09,-75.47
19501,PO BOX,Adamstown,PA,US,40.24,-76.07
19503,STANDARD,Bally,PA,US,40.4,-75.58
19504,STANDARD,Barto,PA,US,40.38,-75.57
19505,STANDARD,Bechtelsville,PA,US,40.37,-75.63
19506,STANDARD,Bernville,PA,US,40.43,-76.11
19507,STANDARD,Bethel,PA,US,40.47,-76.29
19508,STANDARD,Birdsboro,PA,US,40.26,-75.81
19510,STANDARD,Blandon,PA,US,40.44,-75.87
19511,PO BOX,Bowers,PA,US,40.48,-75.74
19512,STANDARD,Boyertown,PA,US,40.33,-75.63
19516,PO BOX,Centerport,PA,US,40.48,-76
19518,STANDARD,Douglassville,PA,US,40.26,-75.74
19519,PO BOX,Earlville,PA,US,40.32,-75.74
19520,STANDARD,Elverson,PA,US,40.15,-75.83
19522,STANDARD,Fleetwood,PA,US,40.45,-75.82
19523,PO BOX,Geigertown,PA,US,40.2,-75.85
19525,STANDARD,Gilbertsville,PA,US,40.32,-75.6
19526,STANDARD,Hamburg,PA,US,40.55,-75.98
19529,STANDARD,Kempton,PA,US,40.63,-75.87
19530,STANDARD,Kutztown,PA,US,40.52,-75.77
19533,STANDARD,Leesport,PA,US,40.44,-75.96
19534,STANDARD,Lenhartsville,PA,US,40.57,-75.89
19535,PO BOX,Limekiln,PA,US,40.34,-75.8
